"companyId","companyName","ReviewsCount","AggregateRating"
"124503218","Glitz Info Solutions","",""
"6038","Bar Code India","115.0","3.7"
"6129","Satven","355.0","3.6"
"125122033","Fudiac Academy","",""
"81854","Berger Paints","3777.0","3.7"
"2619278","Mobis India","1012.0","3.8"
"125139427","RR Tvs","",""
"6756","Nagarro","4567.0","3.9"
"124310612","VBC Infotech","",""
"124483424","Abhineh Infotech","",""
"3334","Axis Max Life Insurance","6428.0","4.0"
"486913","Startek (Aegis Customer Support Services Pvt. Ltd.)","8732.0","3.1"
"125138453","THE Ryasa Academy","",""
"124899861","Sutherland","8060.0","3.5"
"604","Iris Software","1764.0","3.8"
"124890879","Adharshila Power","3.0","4.8"
"5009932","Taskus","2014.0","3.1"
"6670099","Nokia","2739.0","4.0"
"124878841","SAP","1872.0","4.2"
"124830895","Alo Info-tech","21.0","4.7"
"125124837","Kvggn Synergy","4.0","3.5"
"1254544","ALSTOM India Limited","2982.0","3.7"
"2357590","Home Credit ","4475.0","4.0"
"1384122","EXL","8028.0","3.6"
"1617572","G4S","2477.0","4.0"
"5435000","Synergy Resource Solutions","12.0","5.0"
"1804796","Sprinklr","370.0","2.8"
"1877448","Innovaccer","473.0","3.5"
"4649416","Millipixels Interactive Llp","46.0","4.7"
"1599548","ATT Communication Services","480.0","3.9"
"1613028","Adobe","1276.0","3.8"
"1799256","Thales","430.0","3.6"
"6342432","Encore India","21.0","3.7"
"124681330","Flsmidth Cement","6.0","4.3"
"1616880","The Tata Power Company Limited","1683.0","3.9"
"2521478","Isha Foundation","143.0","4.0"
"3594060","Yamaha Motor Solutions","106.0","3.4"
"1645600","Avery Dennison","438.0","3.8"
"1369478","Hsbc","5563.0","3.9"
"124965193","Fluor","779.0","4.1"
"124714029","Merkle B2b","3.0","3.8"
"2252470","General Mills","886.0","4.1"
"5462544","Blueberry Group","10.0","3.2"
"2735708","Centre For Sight","334.0","3.9"
"123822601","Allianz Distillery","2.0","4.5"
"3888642","Techno Compass Consulting","7.0","4.0"
"4068974","Huawei Telecommunications (India) Co. Pvt. Ltd.","3.0","1.8"
"699083","LOreal","902.0","3.8"
"9681","Lupin Diagnostics Limited ","6783.0","4.1"
"124783867","United Fins","",""
"5463","Kone","1515.0","4.1"
"14822","Emami","1485.0","3.8"
"645145","HLFPPT","249.0","3.5"
"3192700","Asian Christian Academy Of India","2.0","2.6"
"94315","TTK Prestige","629.0","3.8"
"125087737","Codedge Academy","",""
"125136737","Gaurav Bhagat Academy","",""
"615571","Jindal Stainless (JSL)","2718.0","4.2"
"1414824","Metaphor Infotech","",""
"1609908","Swiggy","4910.0","3.7"
"2114484","Amway ","548.0","4.1"
"2706722","Incred","425.0","3.8"
"123749457","Teamlease Education Foundation","",""
"7137139","Delta 360 Services","16.0","4.8"
"499125","Frankfinn","1592.0","4.0"
"4677170","KD Hospital Rb Shri Harihar Maharaj Kamdhenu Gau Seva Ashram Dharmik Trust","19.0","3.9"
"4323166","Shiv Nadar University","110.0","4.0"
"164600","Hdfc Securities","1579.0","3.5"
"5616444","Star Hire Services","",""
"40903","Tata Projects","6139.0","4.2"
"1279","Torrent Pharmaceuticals","2771.0","3.9"
"68849","Deloitte Consulting","20917.0","3.7"
"141518","Aakash Educational Services (AESL)","3783.0","3.3"
"5245","Innodata India","905.0","3.7"
"125135311","Samra Infotech","",""
"124992269","Laxmi Agency (TATA Solar Rooftops and Equipment)","6.0","4.0"
"5589124","Calibre Infotech","",""
"6673179","Yudeekshaa Infotech","",""
"729979","DBS Bank","2322.0","3.8"
"1863974","You Broadband","313.0","3.9"
"721455","H&B Hr Solutions","",""
"73087","Future Focus Infotech","",""
"2037","XL Dynamics","1440.0","3.3"
"1079870","Utkarsh Small Finance Bank","3954.0","3.7"
"123598467","X Equals To","",""
"125134755","PNB Cards & Services Limited","25.0","3.3"
"1032968","B K Khare & Co","51.0","3.4"
"5955636","Vrata Tech Solutions","18.0","4.4"
"1329040","Manba Finance","280.0","3.8"
"3792802","Starlit Ability","49.0","4.5"
"5419158","Lokmanya Multipurpose Co-operative Society Ltd.","131.0","3.1"
"5374286","The Career Next","",""
"571","Infogain","1276.0","3.5"
"1405","Zensar","2782.0","3.7"
"124269780","Infosys","44792.0","3.5"
"4124","Careernet","",""
"100007","Tech Mahindra","39993.0","3.4"
"1396","Yash Technologies","1861.0","3.7"
"5929","Persistent","4645.0","3.6"
"71554","Xoriant","2158.0","4.1"
"16512","Oracle","5904.0","3.6"
"1466492","Axtria","714.0","2.9"
"123961739","Resorcsync Edge India New Delhi","",""
"3073600","New Groyp Talentoj","",""
"4430238","Citiustech","1867.0","3.2"
"124825545","Cloud orbit Technologies","",""
"124719649","Info Origin","22.0","3.4"
"123506651","Deutsche Bank","4090.0","3.9"
"124453456","Akaasa Infotech Noida","",""
"4815356","BAJAJ FINSERVE","11171.0","3.9"
"899040","Altimetrik","1258.0","3.6"
"2904476","HCLTech","41803.0","3.4"
"314023","IQVIA","4725.0","3.8"
"4242446","Hsbc","5563.0","3.9"
"103622","Black And White Business Solutions","",""
"4320454","Sightspectrum","143.0","3.5"
"7095313","Fly Consulting Services","",""
"2145","Infobeans","383.0","3.4"
"2701712","Wolters Kluwer - Medknow Publications","",""
"239221","Wolters Kluwer","621.0","3.9"
"4676810","Intelliswift","",""
"4114","Crisil","1797.0","3.5"
"132143","Simcon Career & Management Centre","",""
"123578601","Hiring Plus Hr Solution Surat","",""
"1894106","Tetra Pak","431.0","4.1"
"6115678","Catalydd Engineering And Consulting Services","30.0","4.2"
"5643416","Mastercard","874.0","3.8"
"124942623","Eaton Technologies","1247.0","4.0"
"2518922","Beckman Coulter","175.0","3.5"
"3124670","Jabil Circuit India","812.0","3.9"
"2933106","Jones Lang LaSalle","5739.0","4.1"
"124878849","Zensar","2782.0","3.7"
"5416678","Atlas Copco","879.0","4.1"
"1617294","SLK Software","1260.0","3.2"
"1287138","Yash Technologies","1861.0","3.7"
"2260010","Veritas Software Technologies India Private Limited","655.0","3.9"
"123849361","Ayuda Mind Care","",""
"1735740","Druva Inc.","103.0","3.6"
"4900998","Worldpay","113.0","4.0"
"123968707","Reliable Group Paragon","",""
"17084","Ness Digital Engineering","635.0","3.4"
"2896","Fresenius Kabi","1137.0","4.1"
"124542252","Camzy Infotech","",""
"756524","Nice Software Solutions","104.0","2.9"
"538317","Cotiviti","617.0","3.5"
"18166","BMC Software","565.0","4.0"
"123967069","British Council","450.0","3.5"
"124504120","Seagate","106.0","3.3"
"4065506","ZS","2445.0","3.2"
"763472","TIBCO","319.0","3.6"
"1361178","Credence Resource Management","686.0","3.2"
"6594090","Amco Landmark","",""
"1829092","M/s Saber Softech","8.0","2.8"
"25669","Dabur","3399.0","3.9"
"919018","Y Axis","575.0","3.4"
"123922103","Rana Realtor","",""
"124472810","SFO Technologies","834.0","3.4"
"4496","Jabil Circuit India","812.0","3.9"
"125093147","New India Electric-city","",""
"124135646","Sresth Info Solutions Surat","",""
"357289","Ujjivan Small Finance Bank","6368.0","4.0"
"398","Eureka Forbes","2137.0","3.6"
"123549311","Chola","5562.0","3.8"
"3211","PTC","535.0","4.2"
"29457","Indiana Group","117.0","3.7"
"574","Cyient","5058.0","3.6"
"922746","Star Lead","",""
"101409","Varroc","2870.0","3.6"
"68320","ZS Associates (India) Pvt Ltd","2445.0","3.2"
"2257770","PRASA Infocom & Power Solutions","37.0","3.8"
"124878819","HARMAN","3120.0","3.7"
"1496760","Amdocs","4516.0","3.7"
"754894","MSCI Services","336.0","3.9"
"1269626","Crisil","1797.0","3.5"
"3584930","Aramex","389.0","3.3"
"3154078","Syngenta","1007.0","4.1"
"3336210","DXC Technology","11239.0","3.6"
"3310816","Robert Bosch Engineering and Business Solutions Private Limited","",""
"2064404","NICE","594.0","3.5"
"119624","Compass Group","1447.0","4.0"
"5305066","Skoda Auto Volkswagen","866.0","4.0"
"4086366","Busybees Logistics Solutions","3596.0","4.2"
"39356","Titan Company","2872.0","4.2"
"2613","Tata AutoComp","1312.0","3.9"
"5515120","upGrad","1977.0","3.5"
"32580","KPMG Assurance and Consulting Services LLP","6568.0","3.4"
"1135242","National Institute for Smart Government (NISG)","270.0","3.6"
"486875","Pace Digitek Limited","66.0","4.0"
"4754280","Smartworks","329.0","3.5"
"77579","Red Hat","430.0","4.4"
"1137434","JPMorgan Chase Bank","7126.0","3.8"
"2041546","Telstra","288.0","3.9"
"1086254","Finolex Cables","704.0","3.7"
"20878","UPL Limited","2906.0","4.1"
"5238664","Kimberly-Clark Corporation","307.0","3.9"
"1074610","BDO India","664.0","3.3"
"1261","THERMAX","3820.0","4.2"
"8903","Emerson","482.0","4.0"
"1430352","Google","1819.0","4.4"
"5194792","GENERAL ELECTRIC (GE)","177.0","4.3"
"2041462","Technosoft Information Technologies","2.0","3.0"
"1394156","Philips","1789.0","3.8"
"1420502","Capco","608.0","3.7"
"1349524","Sodexo Food Solutions India Pvt. Ltd.ces","3437.0","4.0"
"230928","Hindustan Coca Cola Beverages (HCCB)","3151.0","4.0"
"23200","Mahindra Lifespaces","399.0","4.1"
"349499","NTT DATA Business Solutions","",""
"907982","Yazaki India Technical Center","2608.0","3.9"
"125119731","Prasa Infocom & Power Solutions","37.0","3.8"
"199991","Krystal Integrated Services","163.0","4.0"
"124351442","Medtronic","615.0","4.0"
"143636","Capita","2584.0","3.5"
"8087","MD India Health Insurance TPA Pvt Ltd","1037.0","3.6"
"2537444","Tetra Pak","431.0","4.1"
"4317680","Merck Sharp & Dohme (MSD)","294.0","3.9"
"10698","Allegis Services India","",""
"62728","Bisleri","1356.0","4.2"
"5488","Flex","2581.0","3.9"
"5845500","Basil Decor","",""
"124245138","VMC Landmark Realty","",""
"124253628","AG Success Staffing Solutions","",""
"124104394","Nebula Capital","",""
"4375856","Perfect People Search","",""
"123946901","People Equation","",""
"3790422","Hoffmann La Roche","",""
"6174976","Bajaj Broking","11171.0","3.9"
"6682597","EY","12826.0","3.4"
"6370718","First Data India","2676.0","2.8"
"123596413","Codvo","52.0","3.7"
"124381752","BAY Area Technology Solutions","5.0","5.0"
"3492508","Manthan Manpower Solutions","",""
"124227250","Traumbuild Andesinfra Solutions","4.0","4.3"
"124409692","Zenotis Infotec Inc.","",""
"4147","Indegene","1307.0","3.3"
"3594048","Xylem Water Solutions","264.0","4.0"
"2041880","Unicorn Denmart Ltd.","136.0","4.2"
"2607728","Cotecna","190.0","3.5"
"124973947","Talent Bridge Consultants","",""
"124344074","Talengage","",""
"2113","Orra Fine Jewellery","491.0","3.4"
"1305652","Jaro Education","880.0","3.3"
"1096364","Drydocks World","247.0","3.9"
"4142286","Omega Seals","2.0","3.9"
"6907639","Hallmark Systems","",""
"125069165","KROST CPAs Consultants","",""
"123767363","A S Group","12.0","3.5"
"377869","Medi Assist","1711.0","3.5"
"1706896","Bolt-on Global Solutions  Services Private Limite","",""
"1561224","Gold Star Jewellery India","83.0","3.6"
"277509","Fujitec","236.0","3.9"
"406063","Anglo Eastern","199.0","4.0"
"744853","Wysetek Systems Technologists","130.0","3.7"
"759341","Redbus","324.0","4.0"
"5826372","Explore 360 Hr Solutions","",""
"4757670","Techyons","",""
"5252950","Theia New Consultancy","",""
"125128395","Prasiddh Tours And Travels","",""
"18101","Executive Ship Management (ESM)","137.0","3.7"
"5655204","Gufic Group","295.0","3.3"
"741353","Prism Manpower Services","",""
"4019512","Coldman Logistics","79.0","4.1"
"123736023","Compass Business Management Mumbai","",""
"660637","FCI CCM","275.0","4.4"
"124286896","Bombay Coated And Special Steels","47.0","3.8"
"124423628","Hec Enviro","10.0","4.2"
"1641880","Trigyn Technologies","254.0","3.6"
"5257310","ISS Corporate Solutions","",""
"124765299","Hotstar","146.0","3.5"
"4099326","Greenizon Agritech Consultancy","56.0","3.2"
"3336896","Orange Business Services","1566.0","4.2"
"5230756","Jobaaj (a Unit Of Nishtya Infotech )","",""
"217","CGI","5277.0","4.0"
"4519962","Kissht","589.0","4.0"
"593597","KGK Group","233.0","3.5"
"837099","Network18","307.0","3.4"
"25222","Transasia Bio Medicals","403.0","3.3"
"184366","Space Matrix Design Consultants","136.0","3.5"
"3591816","Rentokil Initial","653.0","3.6"
"1430364","INGRAM MICRO PLATFORM TECHNOLOGY INDIA PVT LTD","107.0","3.8"
"2869024","Disha Skill Training Services","",""
"126821","Wagh Bakri Tea Group","317.0","4.1"
"4703686","Institutional Shareholder Services STOXX","127.0","3.6"
"621381","Titan Laboratories","279.0","3.6"
"124234874","Roche International","",""
"1839218","Senco Gold","1810.0","4.4"
"5481842","Ferrero India","552.0","3.9"
"123738715","Tata Consumer Products","1281.0","3.5"
"1304204","Worleyparsons","1239.0","4.1"
"4227090","hdfc sales  ( p )  ltd","2751.0","4.0"
"1882550","Medgenome Labs","214.0","3.8"
"6304010","Inci Infotech","",""
"123894811","Blue Jet Healthcare","103.0","3.8"
"123499879","Veena World","110.0","3.8"
"97158","HDFC Life","10811.0","3.9"
"361095","Datamatics Business Solutions","500.0","3.4"
"2858790","Lokmat Media","144.0","4.0"
"32441","Dun & Bradstreet","390.0","3.2"
"2779","Lionbridge","623.0","3.6"
"1623118","Tata Classedge","288.0","3.6"
"16156","Zuventus Healthcare","2207.0","3.7"
"270871","Muthoot FinCorp (MFL)","8952.0","4.5"
"23312","Navneet Education","62.0","4.4"
"5983828","SGS India","1844.0","3.8"
"3591016","Nomura","623.0","3.7"
"2029368","Affinity Global Advertising","107.0","3.0"
"124652022","Naaptol Online Shopping","278.0","3.4"
"1122524","ALL Time Plastics","158.0","4.0"
"6022442","Raymond Realty","76.0","4.1"
"4763736","JM Financial Home Loans","678.0","3.7"
"4070346","AXIS DIRECT","2294.0","3.6"
"13178","ValuePoint","473.0","3.5"
"3125254","Integrated Project Services International","",""
"1960280","Peta India","6.0","4.9"
"2519494","John Cockerill","153.0","3.1"
"123881217","Hersheys","334.0","3.9"
"4965634","Ryan Specialty Group","",""
"125069971","Careerbridge Recruiters Llp","",""
"124511290","Axis Finance (AFL)","352.0","3.6"
"124624180","Avnet","",""
"6410188","UMW Tech Solutions","",""
"9820","M&G Global Services","142.0","3.6"
"4329462","Tyger Capital","363.0","4.0"
"82218","Voltas","2412.0","4.0"
"284651","Bandhan Life Insurance Limited","32.0","2.6"
"123974443","Heramb Finserv","",""
"1610522","NTT DATA Business Solutions","1481.0","3.9"
"12386","Deloitte Consulting","20917.0","3.7"
"124897463","Mind Makers Consultancy Services Jaipur","",""
"3568676","Phonepe","2946.0","4.0"
"124207676","Apollo Health Resources","7.0","3.9"
"1616690","Broadridge","1415.0","3.8"
"123852885","Ericsson","7948.0","4.0"
"1641776","Haier Appliances","1709.0","4.0"
"2357440","Grant Thornton India Pvt Ltd","1128.0","3.5"
"731221","HCLTech","41803.0","3.4"
"54606","Quest Global","2755.0","3.5"
"204771","Broadridge","1415.0","3.8"
"196760","Concentrix Catalyst","171.0","3.2"
"2174710","Treebo Hotels","342.0","3.2"
"576625","PwC Service Delivery Center","11129.0","3.3"
"34998","Blue Yonder","621.0","3.8"
"125074783","Flysky Job Solutions","",""
"595671","Aveva","561.0","4.1"
"1613328","Blue Yonder","621.0","3.8"
"4967668","Ensavior Technologies","45.0","4.4"
"27614","Dell Technologies","4268.0","3.8"
"125133593","M/S Unified Infovision Tech Solution","",""
"1863840","Visa","438.0","3.3"
"3191754","Walmart","2901.0","3.5"
"1776908","Merck Sharp & Dohme (MSD)","294.0","3.9"
"2031204","Infineon","246.0","3.8"
"3591376","PepsiCo India","2893.0","4.0"
"1755672","Uber","950.0","4.2"
"2523636","Nielsen Sports","212.0","3.9"
"4903106","Reward360","83.0","2.9"
"1849920","Highradius","1565.0","2.8"
"3617062","Apotex","870.0","3.8"
"4139482","Iqvia Biotech","24.0","3.4"
"5256450","Tesco","1423.0","3.6"
"124878827","Mindtree","23764.0","3.7"
"124878839","Sandvik","644.0","4.1"
"1375198","Invesco","451.0","3.7"
"124524458","Iqvia Biotech","24.0","3.4"
"5674798","NCL Buildtek Limited","206.0","3.7"
"3143430","Hewlett Packard Enterprise ","4323.0","4.1"
"1642980","Watson Pharama","28.0","4.2"
"1641926","Safran Engineering Services","205.0","3.2"
"1882140","Salesforce","1052.0","4.0"
"2257852","Hilton","540.0","4.2"
"1612798","HP","",""
"1129088","Ocwen Financial Corporation","1127.0","4.0"
"763452","NVIDIA","654.0","3.5"
"1751868","Apple","644.0","4.3"
"5644408","Novizco Infotech","",""
"124318872","Bright Academy Marathalli","",""
"610735","Globaldata","568.0","3.3"
"753","Mastek","932.0","3.6"
"2888078","Saint Gobain","1867.0","3.9"
"250843","Syngene","2169.0","3.9"
"2338","Amity University","1268.0","3.6"
"975544","Lal Sweets","55.0","4.2"
"4089160","Writer Corporation","650.0","3.5"
"124550882","Optum","7174.0","4.0"
"259221","Metropolis Healthcare","964.0","3.9"
"123735947","M S Services Gurgaon","",""
"670","Kirloskar Electric Co Ltd","250.0","3.6"
"1675786","Randstad Enterprise","",""
"3482044","Biocon Biologics Limited","2227.0","4.0"
"294153","EY","12826.0","3.4"
"123924589","Safran Aircraft Engines","52.0","3.9"
"1422064","Grant Thornton","1128.0","3.5"
"3911914","Clarivate","740.0","3.7"
"135571","Wells Fargo","7668.0","3.7"
"41172","Applied Materials","518.0","3.8"
"2921648","Sapiens","530.0","3.3"
"5003006","Nitstone Finserv","17.0","4.1"
"6938339","ANZ","1152.0","3.9"
"5292852","American Express Global Business Travel","255.0","4.3"
"125112299","Info Global Tech","21.0","4.1"
"2255088","Zeta Inc.","286.0","3.3"
"1347376","Flipkart","11933.0","3.9"
"793072","Diageo","1066.0","3.9"
"1776346","Baker Hughes","528.0","4.0"
"1749854","Inmobi","205.0","3.3"
"1413216","Baxter","733.0","3.9"
"5036012","Electronic Arts","237.0","3.9"
"2609424","Kimberly-Clark Corporation","307.0","3.9"
"182641","TE Connectivity","1206.0","4.1"
"6628356","HAL Gnanajyoti School","3.0","4.1"
"475017","Fidelity National Financial (FNF)","1137.0","3.7"
"124252278","Sportstech Brands Holding","9.0","3.9"
"124958663","Safran Electronics & Defense Services","52.0","3.9"
"2737280","Tracxn","510.0","3.0"
"125036821","Task Overseas Academy","",""
"123650465","Dhavali Architects","",""
"892850","Puma","725.0","4.1"
"6676255","Kantar","82.0","3.7"
"59783","Nagarjuna Construction Company (NCC)","4539.0","4.1"
"176973","Globallogic","5272.0","3.5"
"52006","Yokogawa","631.0","3.9"
"19589","Ford","776.0","4.1"
"137593","GVK Emergency Management and Research Institute (GVK EMRI)","2051.0","3.6"
"6902951","Golds Gym and Cult.fit (Random Access Growth Ventures)","",""
"4724884","Hewlett Packard Enterprise ","4323.0","4.1"
"4562156","Passion People","",""
"71663","C Krishniah Chetty And Sons","55.0","3.5"
"124272616","BCE Global Technology Centre","",""
"124899695","Sutherland","8060.0","3.5"
"143917","Frontier","133.0","3.4"
"125123659","M/S.PLOVER Technologies","",""
"5638064","Sreenidhi Sports Academy","",""
"6766583","Roots Education (a Unit Of Phoenix Training & Consultants)","11.0","4.6"
"154396","Croma","2880.0","3.9"
"1573494","Hennes And Mauritz Retail (h And M)","790.0","3.8"
"1410050","Alstom","2982.0","3.7"
"124032464","Lloyds Technology Centre India","164.0","3.4"
"123814517","Tirtha Yatra","",""
"124753295","Blend360 India","28.0","3.1"
"1420506","GAP ","246.0","3.7"
"4354710","F-secure","4.0","4.0"
"1886308","Bain ","323.0","3.9"
"4367620","Staragile Consulting","",""
"6729187","Flowserve","438.0","3.8"
"2546382","Max ","1408.0","4.1"
"127861","Lenovo","646.0","4.0"
"5456398","Hitachi Energy","855.0","4.1"
"3146","Honda Cars India (HCIL)","1517.0","4.1"
"108478","Fosroc Chemicals","336.0","4.3"
"498703","Data Intensity","68.0","3.1"
"737939","Simplilearn","731.0","3.1"
"75773","Jubilant FoodWorks (JFL)","3715.0","3.7"
"1233044","Vijay Sales","789.0","4.1"
"3076036","Shell","2528.0","3.9"
"832381","Ola","2051.0","3.3"
"5001020","NorthStar Academy","40.0","4.5"
"989342","Clove Dental","406.0","4.0"
"4471358","ITC","6528.0","3.9"
"4521","Dr Reddys","7578.0","4.0"
"888150","Sakra World Hospital","243.0","4.1"
"5413750","King Rose Construction","20.0","3.4"
"624","Jindal Aluminium","404.0","3.7"
"1533","Tata Elxsi","2621.0","3.6"
"832919","MALABAR GOLD & DIAMONDS","850.0","3.9"
"93084","The Hackett Group","129.0","3.3"
"5156484","Licious","598.0","3.6"
"157294","Aurobindo Pharma","5368.0","4.0"
"745421","Sabre","291.0","4.1"
"124545574","Emerald Career Associate Kharghar","",""
"945486","Practo","530.0","3.0"
"4522566","Aster Health Academy","535.0","3.6"
"124313294","HCLTech","41803.0","3.4"
"8049","Dr Reddys Foundation (DRF)","515.0","3.9"
"124792203","RK Wealth","",""
"123573393","KPMG India","6568.0","3.4"
"323325","Veetechnologies","879.0","3.8"
"948634","Dyuti Technologies","62.0","3.9"
"6946","Photon","2179.0","4.1"
"54602","SLK Digital","1260.0","3.2"
"6283126","Invidi Technologies Corporation","6.0","3.8"
"1965432","Omnion","26.0","2.7"
"4460628","Atlassian","145.0","3.2"
"124747969","Western Digital","133.0","3.8"
"2610544","Pinkerton","241.0","3.7"
"124763123","NIVEA","480.0","4.1"
"124317318","Solventum","13.0","3.4"
"1127430","Opentext","1161.0","3.6"
"1332256","Thermo Fisher Scientific India","957.0","3.8"
"4903082","Sattva Consulting","21.0","4.1"
"4474090","Data Intensity","68.0","3.1"
"3143438","Synchrony","1173.0","4.3"
"1983636","Four Seasons Hotels, Inc","173.0","4.1"
"1864882","Here Technologies","1524.0","3.8"
"1673934","Bajaj Electricals","2414.0","4.0"
"1617584","HTC Global Services","1724.0","3.4"
"1341900","Infogain","1276.0","3.5"
"1427","ICICI Prudential Life","7193.0","4.0"
"125065451","Kootai New Materials Technology","",""
"4258210","Your Pitchh","",""
"176808","Generali Central Life Insurance","1917.0","3.5"
"123502019","RSPS Sipra PVT LTD., Bengaluru ","6.0","4.3"
"3150622","MERINO INDUSTRIES LIMITED","859.0","3.7"
"125084061","M/S Uprisers Consultancy","",""
"6898559","Digital Finserv Technologies","2.0","2.8"
"726","Maintec Technologies","",""
"123851759","Ivy Proptech","",""
"2179688","OnePlus Technology India","26.0","3.2"
"5622132","Navitas Insulators","",""
"2741","Bharat Bijlee","417.0","4.2"
"1354","Virtusa","5642.0","3.7"
"5191536","Swastik Stepstone Careers","",""
"845269","HR Mind Services Llp (part Of Profilers Group)","",""
"372069","Cardekho.com","949.0","3.6"
"396357","Pinkerton Corporate Risk Management India Private Limited","241.0","3.7"
"124183104","SCI Solutions","",""
"3031672","Surya Data Management And Network Technologies","30.0","4.6"
"123600667","Eternal Space Estates","",""
"6060816","Hindustan Consulting Services India Private Limite  D (opc)","",""
"447463","Mercedes Benz","1904.0","3.7"
"2254368","Payu India","529.0","3.4"
"1764244","ARM Embedded Technologies","54.0","3.4"
"1753172","Advanced Micro Devices, Inc","303.0","3.6"
"1440434","Sopra Steria","2103.0","3.8"
"124158638","Kristalball Smart Solutions","",""
"124805021","Lam Research","308.0","3.7"
"3242566","Finastra","564.0","3.7"
"124460788","Light & Wonder","130.0","3.8"
"4138726","Themathcompany","438.0","3.1"
"125137153","Mahmood And Sons","",""
"124553244","Hire Next India","",""
"6277962","Freelancer Sasank Pandey","",""
"125136271","Aga khan Health centre","",""
"6567940","Next Learn Technologies","",""
"123958963","Star Trek Infra Services","",""
"5465178","More Retail","1133.0","3.8"
"6063796","Wiingy","65.0","4.1"
"1230228","Innovaccer","473.0","3.5"
"125131475","M/S ARUN CONSTRUCTION ","",""
"124213402","Vision Events And Media","",""
"232029","KLA","73.0","3.7"
"124059650","Fotoplane Social","",""
"5251986","Mondelez","1169.0","4.2"
"2256030","Flowserve","438.0","3.8"
"124066562","The Shri Ram Academy","13.0","3.7"
"1861814","Clifford Chance","277.0","3.7"
"4766590","Logix Built Infotech","8.0","2.5"
"124761031","African Management Institute","",""
"1975576","Thrillophilia","348.0","3.6"
"1384150","Aristocrat","290.0","3.8"
"1643670","Samsung India","7952.0","3.9"
"6389924","Xanika Infotech","",""
"826827","Marks and Spencer","829.0","4.0"
"123895037","Hi-tech Diagnostic Centre","31.0","4.0"
"2207096","Panacea Biotec","786.0","3.7"
"124601630","Balman Infotech","",""
"3128","Motherson Technology Services Limited","609.0","3.4"
"5635808","Times Strategic Solutions Limited","7.0","3.3"
"30588","Flsmidth","896.0","3.6"
"961508","Bata India","1571.0","3.6"
"3144112","Elasticrun","2530.0","3.6"
"4677832","DIMENTICS INFO TECH","34.0","4.1"
"414","Exide","2514.0","3.4"
"5437602","DigiSME Software Pvt Ltd (Wholly Owned Subsidiary of Info-Tech Systems Integrators, Singapore)","69.0","4.0"
"424177","Prochant","519.0","4.0"
"1065604","Pine Labs","1542.0","3.3"
"5215978","Olx","694.0","3.8"
"3167464","M/S Sarla Medical Center Pvt.ltd","",""
"443","Synechron","3420.0","3.5"
"1958126","VK and Sons Pvt Ltd ","",""
"305867","Infosys BPM","11116.0","3.5"
"125127029","Voyager Compass Consultancy Llp","",""
"957440","Wonderla Holidays","292.0","4.1"
"4457462","Yamaha Motor Solutions","106.0","3.4"
"123718391","S.S Gas Lab Asia Pvt. Ltd","38.0","4.1"
"6916593","DnT Infotech","7.0","3.6"
"171085","Britannia","2520.0","4.0"
"7100059","Fast & Reliable Services","4.0","4.6"
"63054","Vodafone Idea Limited","16698.0","4.0"
"7857","BVG India","1353.0","4.2"
"11009","Vlcc","1301.0","3.4"
"6251138","Xylem Learning App","121.0","4.2"
"6109706","UltraTech Cement","8433.0","4.1"
"124841061","Secure Pack Systems","",""
"125132265","Pedoplanet Children Dental Centre Thoraipakkam","",""
"125133251","Haatch Interactive","2.0","5.0"
"5179134","Connexions Info Systems Limited","6.0","3.7"
"125041555","M/S Mrigun Solutions","",""
"739543","Khazana Jewellery","582.0","3.8"
"125131891","Mukund Mgm Realty","3.0","5.0"
"5678356","Shraddha Childrens Academy","5.0","5.0"
"5695682","Ultra Media and Entertainment","64.0","3.4"
"4715560","Genesis Global School","45.0","3.8"
"1616252","ITC","6528.0","3.9"
"2252352","Frost & Sullivan","148.0","2.9"
"3593064","Tata International","444.0","3.4"
"1641896","Danfoss","573.0","3.8"
"1334934","Tower Research Capital","22.0","4.0"
"125123843","M/S Curioz India","",""
"590501","Yatra.com","610.0","3.3"
"124565222","360 Eye","",""
"1654","Berger Paints","3777.0","3.7"
"125127575","JIK Academy","",""
"509011","Aristocrat","290.0","3.8"
"124646218","Micron Semiconductor","74.0","3.6"
"183129","Updater Services (UDS)","820.0","3.8"
"125131987","Sidd Infotech Private Limited","",""
"4570536","Agility Human Resource Management Services","",""
"458607","Fidelity International","699.0","3.6"
"125105791","THE United","",""
"124306654","BB Jewellers & Sons","",""
"128620","Megha Engineering And Infrastructure","6113.0","3.9"
"124003912","Jubilant Piping Solutions","",""
"1075254","BNP Paribas","1918.0","3.7"
"125131445","Sarvico Infotech","",""
"5506324","Cloud Destinations Infotech","12.0","4.2"
"7453","Nilkamal","938.0","3.7"
"753257","CMA Cgm","1529.0","3.9"
"124648958","Wahi Sons Limited","67.0","3.9"
"123922309","Trident Hr Services","",""
"124096270","Balaji Info Lube","",""
"5976362","Hero Insurance Broking India","66.0","4.5"
"125130769","Aathya Academy","",""
"124756113","Jayshree Technosoft Llp","",""
"6670665","Wabtec","212.0","4.0"
"124165030","M/S New Swarn Taraash Jewellers","",""
"123704057","Motherson","3434.0","3.7"
"124959181","IB Curriculum Academy","",""
"124555674","Fairmont Constructions","",""
"123526035","Manipal Tata Medical College","250.0","4.0"
"30982","Hettich","514.0","3.8"
"124401956","Hike Qa Business Services","",""
"887168","Abhyuday Bharat Projects","3.0","4.8"
